Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [66]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [117]
[107]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [66]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [105]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<int> >, std::_List_node<int> >::_S_select_on_copy(std::allocator<std::_List_node<int> > const&) [95]
[108]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<int> > >::select_on_container_copy_construction(std::allocator<std::_List_node<int> > const&) [108]
                0.00    0.00       1/3           std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [54]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [96]
[109]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [109]
                0.00    0.00       1/4           std::allocator<int>::allocator(std::allocator<int> const&) [50]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [113]
[110]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [110]
                0.00    0.00       1/3           __gnu_cxx::new_allocator<int>::max_size() const [53]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [125]
[111]    0.0    0.00    0.00       1         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [111]
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [131]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [126]
[112]    0.0    0.00    0.00       1         int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [112]
                0.00    0.00       1/1           int* std::copy<int const*, int*>(int const*, int const*, int*) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [114]
[113]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [113]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [110]
                0.00    0.00       1/1           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
[114]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [114]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [113]
                0.00    0.00       1/4           std::allocator<int>::allocator(std::allocator<int> const&) [50]
                0.00    0.00       1/6           std::allocator<int>::~allocator() [44]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [116]
[115]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [45]
                0.00    0.00       1/1           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [133]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [114]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [65]
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [129]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[116]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [116]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [106]
                0.00    0.00       1/2           std::initializer_list<int>::end() const [60]
                0.00    0.00       1/4           std::initializer_list<int>::begin() const [48]
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[117]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [117]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [97]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [96]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::size() const [99]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
                0.00    0.00       1/6           std::allocator<int>::~allocator() [44]
                0.00    0.00       1/5           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [45]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::end() const [98]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::begin() const [100]
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [128]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<int, std::allocator<int> >::list(std::initializer_list<int>, std::allocator<int> const&) [121]
[118]    0.0    0.00    0.00       1         void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<int const*>(int const*, int const*, std::__false_type) [118]
                0.00    0.00      10/20          void std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&) [31]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<int, std::allocator<int> >::list(std::__cxx11::list<int, std::allocator<int> > const&) [120]
[119]    0.0    0.00    0.00       1         void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [119]
                0.00    0.00      11/11          std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [37]
                0.00    0.00      10/10          std::_List_const_iterator<int>::operator*() const [41]
                0.00    0.00      10/20          void std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&) [31]
                0.00    0.00      10/10          std::_List_const_iterator<int>::operator++() [42]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[120]    0.0    0.00    0.00       1         std::__cxx11::list<int, std::allocator<int> >::list(std::__cxx11::list<int, std::allocator<int> > const&) [120]
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [101]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<int> >, std::_List_node<int> >::_S_select_on_copy(std::allocator<std::_List_node<int> > const&) [95]
                0.00    0.00       1/2           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base(std::allocator<std::_List_node<int> >&&) [78]
                0.00    0.00       1/4           std::allocator<std::_List_node<int> >::~allocator() [49]
                0.00    0.00       1/1           std::__cxx11::list<int, std::allocator<int> >::end() const [102]
                0.00    0.00       1/1           std::__cxx11::list<int, std::allocator<int> >::begin() const [103]
                0.00    0.00       1/1           void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [119]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[121]    0.0    0.00    0.00       1         std::__cxx11::list<int, std::allocator<int> >::list(std::initializer_list<int>, std::allocator<int> const&) [121]
                0.00    0.00       1/1           std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [104]
                0.00    0.00       1/2           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base(std::allocator<std::_List_node<int> >&&) [78]
                0.00    0.00       1/4           std::allocator<std::_List_node<int> >::~allocator() [49]
                0.00    0.00       1/2           std::initializer_list<int>::end() const [60]
                0.00    0.00       1/4           std::initializer_list<int>::begin() const [48]
                0.00    0.00       1/1           void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<int const*>(int const*, int const*, std::__false_type) [118]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [133]
[122]    0.0    0.00    0.00       1         std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [122]
-----------------------------------------------
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [131]
[123]    0.0    0.00    0.00       1         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [123]
                0.00    0.00       2/2           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [86]
                0.00    0.00       1/2           int* std::__niter_base<int*>(int*) [87]
                0.00    0.00       1/2           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [89]
                0.00    0.00       1/2           int* std::__niter_wrap<int*>(int* const&, int*) [88]
-----------------------------------------------
                0.00    0.00       1/1           int* std::copy<int const*, int*>(int const*, int const*, int*) [132]
[124]    0.0    0.00    0.00       1         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [124]
                0.00    0.00       2/2           int const* std::__niter_base<int const*>(int const*) [85]
                0.00    0.00       1/2           int* std::__niter_base<int*>(int*) [87]
                0.00    0.00       1/2           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [89]
                0.00    0.00       1/2           int* std::__niter_wrap<int*>(int* const&, int*) [88]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [128]
[125]    0.0    0.00    0.00       1         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [125]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [111]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [129]
[126]    0.0    0.00    0.00       1         int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [126]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [133]
[127]    0.0    0.00    0.00       1         std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [117]
[128]    0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [128]
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [125]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
[129]    0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [129]
                0.00    0.00       1/1           int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [113]
[130]    0.0    0.00    0.00       1         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [111]
[131]    0.0    0.00    0.00       1         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [131]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [83]
                0.00    0.00       1/1           int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [123]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [112]
[132]    0.0    0.00    0.00       1         int* std::copy<int const*, int*>(int const*, int const*, int*) [132]
                0.00    0.00       2/2           int const* std::__miter_base<int const*>(int const*) [84]
                0.00    0.00       1/1           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [124]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
[133]    0.0    0.00    0.00       1         std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [133]
                0.00    0.00       1/1           std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [127]
                0.00    0.00       1/1           std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [122]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [92] _GLOBAL__sub_I__Z5dummyv [62] std::allocator<int>::allocator() [30] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
  [93] __static_initialization_and_destruction_0(int, int) [44] std::allocator<int>::~allocator() [14] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
   [2] dummy()                [13] std::_List_node<int>::_M_valptr() [77] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
   [3] dummy2()               [63] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [78] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base(std::allocator<std::_List_node<int> >&&)
  [15] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [64] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [79] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
  [16] void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [65] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [31] void std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&)
  [17] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [66] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [32] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
  [18] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [67] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [118] void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<int const*>(int const*, int const*, std::__false_type)
  [52] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [68] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [119] void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type)
  [94] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [105] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [33] std::__cxx11::list<int, std::allocator<int> >::end()
  [46] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [69] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [34] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
  [55] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [45] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [120] std::__cxx11::list<int, std::allocator<int> >::list(std::__cxx11::list<int, std::allocator<int> > const&)
  [56] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [106] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [121] std::__cxx11::list<int, std::allocator<int> >::list(std::initializer_list<int>, std::allocator<int> const&)
  [57] __gnu_cxx::new_allocator<int>::new_allocator() [107] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [80] std::__cxx11::list<int, std::allocator<int> >::~list()
  [47] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [70] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [81] std::__detail::_List_node_header::_M_init()
  [43] __gnu_cxx::new_allocator<int>::~new_allocator() [20] std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [82] std::__detail::_List_node_header::_List_node_header()
  [95] __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<int> >, std::_List_node<int> >::_S_select_on_copy(std::allocator<std::_List_node<int> > const&) [21] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [122] std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
  [96] __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [22] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [35] std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
  [11] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [23] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [83] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [12] __gnu_cxx::__aligned_membuf<int>::_M_addr() [24] std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [84] int const* std::__miter_base<int const*>(int const*)
  [58] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [108] std::allocator_traits<std::allocator<std::_List_node<int> > >::select_on_container_copy_construction(std::allocator<std::_List_node<int> > const&) [85] int const* std::__niter_base<int const*>(int const*)
  [19] __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [25] void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [86] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [53] __gnu_cxx::new_allocator<int>::max_size() const [26] std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [87] int* std::__niter_base<int*>(int*)
  [38] __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [27] void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [88] int* std::__niter_wrap<int*>(int* const&, int*)
  [39] __gnu_cxx::__aligned_membuf<int>::_M_addr() const [71] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [89] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  [59] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [109] std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [123] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [40] std::_List_node<int>::_M_valptr() const [72] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [124] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [97] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [110] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [125] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [60] std::initializer_list<int>::end() const [73] std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [126] int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
  [61] std::initializer_list<int>::size() const [42] std::_List_const_iterator<int>::operator++() [127] std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
  [48] std::initializer_list<int>::begin() const [111] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [128] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  [41] std::_List_const_iterator<int>::operator*() const [112] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [129] int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&)
